[2025-12-30 21:13:14] [INFO    ] discord.client: logging in using static token
[2025-12-30 21:13:25] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:25] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:26] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958661033263307 with None has returned 200
[2025-12-30 21:13:26] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958661033263307 has received {'id': '1454958661033263307', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'death-reports', 'parent_id': '1454958657090621462', 'rate_limit_per_user': 0, 'topic': None, 'position': 21, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 149, 'op': 0, 'd': {'version': 1767125606886, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 22, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'overseer-status', 'last_message_id': None, 'id': '1454958662631030800', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:26] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 150, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958662631030800', 'id': '1455655042777485526', 'changes': [{'old_value': 'overseer-status', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:26] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:26] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958662631030800 with None has returned 200
[2025-12-30 21:13:26] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958662631030800 has received {'id': '1454958662631030800', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'overseer-status', 'parent_id': '1454958657090621462', 'rate_limit_per_user': 0, 'topic': None, 'position': 22, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 151, 'op': 0, 'd': {'version': 1767125607276, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 23, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958657090621462', 'nsfw': False, 'name': 'map', 'last_message_id': None, 'id': '1454958663889584323', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:26] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 152, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958663889584323', 'id': '1455655044123857059', 'changes': [{'old_value': 'map', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:26] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:26] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958663889584323 with None has returned 200
[2025-12-30 21:13:26] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958663889584323 has received {'id': '1454958663889584323', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'map', 'parent_id': '1454958657090621462', 'rate_limit_per_user': 0, 'topic': None, 'position': 23, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 153, 'op': 0, 'd': {'version': 1767125607704, 'type': 4, 'position': 3, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'OVERSEER RELATIONS', 'id': '1454958657090621462', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 154, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958657090621462', 'id': '1455655045965152448', 'changes': [{'old_value': 'OVERSEER RELATIONS', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:27] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958657090621462 with None has returned 200
[2025-12-30 21:13:27] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958657090621462 has received {'id': '1454958657090621462', 'type': 4, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'OVERSEER RELATIONS', 'parent_id': None, 'position': 3, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2025-12-30 21:13:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 155, 'op': 0, 'd': {'version': 1767125608110, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 24, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'day-discussion', 'last_message_id': None, 'id': '1454958667274260562', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 156, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958667274260562', 'id': '1455655047483494586', 'changes': [{'old_value': 'day-discussion', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:27] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958667274260562 with None has returned 200
[2025-12-30 21:13:27] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958667274260562 has received {'id': '1454958667274260562', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'day-discussion', 'parent_id': '1454958665173045407', 'rate_limit_per_user': 0, 'topic': None, 'position': 24, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 157, 'op': 0, 'd': {'version': 1767125608443, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 25, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'megaphone', 'last_message_id': None, 'id': '1454958669614813278', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 158, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958669614813278', 'id': '1455655048876134468', 'changes': [{'old_value': 'megaphone', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:27] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:27] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958669614813278 with None has returned 200
[2025-12-30 21:13:27] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958669614813278 has received {'id': '1454958669614813278', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'megaphone', 'parent_id': '1454958665173045407', 'rate_limit_per_user': 0, 'topic': None, 'position': 25, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 159, 'op': 0, 'd': {'version': 1767125608735, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 26, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'vote-session-1', 'last_message_id': None, 'id': '1454958671221227541', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 160, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958671221227541', 'id': '1455655049970581557', 'changes': [{'old_value': 'vote-session-1', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:28] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958671221227541 with None has returned 200
[2025-12-30 21:13:28] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958671221227541 has received {'id': '1454958671221227541', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'vote-session-1', 'parent_id': '1454958665173045407', 'rate_limit_per_user': 0, 'topic': None, 'position': 26, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 161, 'op': 0, 'd': {'version': 1767125609035, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 27, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'leader-election-1', 'last_message_id': None, 'id': '1454958673381298400', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 162, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958673381298400', 'id': '1455655051522740255', 'changes': [{'old_value': 'leader-election-1', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:28] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958673381298400 with None has returned 200
[2025-12-30 21:13:28] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958673381298400 has received {'id': '1454958673381298400', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'leader-election-1', 'parent_id': '1454958665173045407', 'rate_limit_per_user': 0, 'topic': None, 'position': 27, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 163, 'op': 0, 'd': {'version': 1767125609349, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 28, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958665173045407', 'nsfw': False, 'name': 'vote-count', 'last_message_id': None, 'id': '1454958674807099414', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 164, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958674807099414', 'id': '1455655052491362386', 'changes': [{'old_value': 'vote-count', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:28] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:28] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958674807099414 with None has returned 200
[2025-12-30 21:13:28] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958674807099414 has received {'id': '1454958674807099414', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'vote-count', 'parent_id': '1454958665173045407', 'rate_limit_per_user': 0, 'topic': None, 'position': 28, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 165, 'op': 0, 'd': {'version': 1767125609750, 'type': 4, 'position': 4, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'DAYCHAT', 'id': '1454958665173045407', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 166, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958665173045407', 'id': '1455655054534115423', 'changes': [{'old_value': 'DAYCHAT', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:29] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958665173045407 with None has returned 200
[2025-12-30 21:13:29] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958665173045407 has received {'id': '1454958665173045407', 'type': 4, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'DAYCHAT', 'parent_id': None, 'position': 4, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2025-12-30 21:13:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 167, 'op': 0, 'd': {'version': 1767125610017, 'type': 4, 'position': 5, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'PUBLIC CHANNELS', 'id': '1454958676153733214', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 168, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958676153733214', 'id': '1455655055255408711', 'changes': [{'old_value': 'PUBLIC CHANNELS', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:29] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958676153733214 with None has returned 200
[2025-12-30 21:13:29] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958676153733214 has received {'id': '1454958676153733214', 'type': 4, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'PUBLIC CHANNELS', 'parent_id': None, 'position': 5, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2025-12-30 21:13:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 169, 'op': 0, 'd': {'version': 1767125610357, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 29, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958677495910575', 'nsfw': False, 'name': 'duplicate-this', 'last_message_id': None, 'id': '1454958679102324807', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 170, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958679102324807', 'id': '1455655056870346910', 'changes': [{'old_value': 'duplicate-this', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:29] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:29] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958679102324807 with None has returned 200
[2025-12-30 21:13:29] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958679102324807 has received {'id': '1454958679102324807', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'duplicate-this', 'parent_id': '1454958677495910575', 'rate_limit_per_user': 0, 'topic': None, 'position': 29, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
[2025-12-30 21:13:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 171, 'op': 0, 'd': {'version': 1767125610684, 'type': 4, 'position': 6, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': None, 'name': 'PRIVATE CHANNELS', 'id': '1454958677495910575', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 172, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958677495910575', 'id': '1455655058430628040', 'changes': [{'old_value': 'PRIVATE CHANNELS', 'key': 'name'}, {'old_value': 4, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958677495910575 with None has returned 200
[2025-12-30 21:13:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958677495910575 has received {'id': '1454958677495910575', 'type': 4, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'PRIVATE CHANNELS', 'parent_id': None, 'position': 6, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}]}
[2025-12-30 21:13:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'CHANNEL_DELETE', 's': 173, 'op': 0, 'd': {'version': 1767125610950, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 30, 'permission_overwrites': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'parent_id': '1454958681006411962', 'nsfw': False, 'name': 'house-1', 'last_message_id': None, 'id': '1454958682201788618', 'guild_id': '1454591243609968734', 'flags': 0}}
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event guild_channel_delete
[2025-12-30 21:13:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 174, 'op': 0, 'd': {'user_id': '1454589207275245750', 'target_id': '1454958682201788618', 'id': '1455655059324145736', 'changes': [{'old_value': 'house-1', 'key': 'name'}, {'old_value': 0, 'key': 'type'}, {'old_value': [{'type': 0, 'id': '1454591243609968734', 'deny': '1024', 'allow': '0'}], 'key': 'permission_overwrites'}, {'old_value': False, 'key': 'nsfw'}, {'old_value': 0, 'key': 'rate_limit_per_user'}, {'old_value': 0, 'key': 'flags'}], 'action_type': 12, 'guild_id': '1454591243609968734'}}
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-30 21:13:30] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2025-12-30 21:13:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958682201788618 with None has returned 200
[2025-12-30 21:13:30] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1454958682201788618 has received {'id': '1454958682201788618', 'type': 0, 'last_message_id': None, 'flags': 0, 'guild_id': '1454591243609968734', 'name': 'house-1', 'parent_id': '1454958681006411962', 'rate_limit_per_user': 0, 'topic': None, 'position': 30, 'permission_overwrites': [{'id': '1454591243609968734', 'type': 0, 'allow': '0', 'deny': '1024'}], 'nsfw': False}
